  45.00    -25.00     50000.00 
  45.00    -25.00   1 
841 
 -200.00   -200.00      5.00   -3.24186215    0.00000000 
 -200.00   -150.00      5.00   -4.23679061    0.00000000 
 -200.00   -100.00      5.00   -5.48580257    0.00000000 
 -200.00    -50.00      5.00   -7.00642747    0.00000000 
 -200.00      0.00      5.00   -8.77759392    0.00000000 
 -200.00     50.00      5.00  -10.71502856    0.00000000 
 -200.00    100.00      5.00  -12.65386637    0.00000000 
 -200.00    150.00      5.00  -14.35601840    0.00000000 
 -200.00    200.00      5.00  -15.55472635    0.00000000 
 -200.00    250.00      5.00  -16.02788627    0.00000000 
 -200.00    300.00      5.00  -15.66987786    0.00000000 
 -200.00    350.00      5.00  -14.52902430    0.00000000 
 -200.00    400.00      5.00  -12.79420258    0.00000000 
 -200.00    450.00      5.00  -10.73588164    0.00000000 
 -200.00    500.00      5.00   -8.62675829    0.00000000 
 -200.00    550.00      5.00   -6.67681213    0.00000000 
 -200.00    600.00      5.00   -5.00607538    0.00000000 
 -200.00    650.00      5.00   -3.65341375    0.00000000 
 -200.00    700.00      5.00   -2.60320005    0.00000000 
 -200.00    750.00      5.00   -1.81251589    0.00000000 
 -200.00    800.00      5.00   -1.23056658    0.00000000 
 -200.00    850.00      5.00   -0.80948707    0.00000000 
 -200.00    900.00      5.00   -0.50888644    0.00000000 
 -200.00    950.00      5.00   -0.29677851    0.00000000 
 -200.00   1000.00      5.00   -0.14881004    0.00000000 
 -200.00   1050.00      5.00   -0.04690019    0.00000000 
 -200.00   1100.00      5.00    0.02215830    0.00000000 
 -200.00   1150.00      5.00    0.06791206    0.00000000 
 -200.00   1200.00      5.00    0.09721573    0.00000000 
 -150.00   -200.00      5.00   -2.99012211    0.00000000 
 -150.00   -150.00      5.00   -4.10880422    0.00000000 
 -150.00   -100.00      5.00   -5.59560192    0.00000000 
 -150.00    -50.00      5.00   -7.51922654    0.00000000 
 -150.00      0.00      5.00   -9.90726438    0.00000000 
 -150.00     50.00      5.00  -12.69507889    0.00000000 
 -150.00    100.00      5.00  -15.67158556    0.00000000 
 -150.00    150.00      5.00  -18.46225617    0.00000000 
 -150.00    200.00      5.00  -20.59358105    0.00000000 
 -150.00    250.00      5.00  -21.63523387    0.00000000 
 -150.00    300.00      5.00  -21.35173325    0.00000000 
 -150.00    350.00      5.00  -19.78806155    0.00000000 
 -150.00    400.00      5.00  -17.25587537    0.00000000 
 -150.00    450.00      5.00  -14.22510535    0.00000000 
 -150.00    500.00      5.00  -11.16502328    0.00000000 
 -150.00    550.00      5.00   -8.41460413    0.00000000 
 -150.00    600.00      5.00   -6.13965346    0.00000000 
 -150.00    650.00      5.00   -4.36580478    0.00000000 
 -150.00    700.00      5.00   -3.03846183    0.00000000 
 -150.00    750.00      5.00   -2.07295722    0.00000000 
 -150.00    800.00      5.00   -1.38415861    0.00000000 
 -150.00    850.00      5.00   -0.89939468    0.00000000 
 -150.00    900.00      5.00   -0.56165757    0.00000000 
 -150.00    950.00      5.00   -0.32834870    0.00000000 
 -150.00   1000.00      5.00   -0.16855081    0.00000000 
 -150.00   1050.00      5.00   -0.06021509    0.00000000 
 -150.00   1100.00      5.00    0.01222137    0.00000000 
 -150.00   1150.00      5.00    0.05968122    0.00000000 
 -150.00   1200.00      5.00    0.08980945    0.00000000 
 -100.00   -200.00      5.00   -2.39871796    0.00000000 
 -100.00   -150.00      5.00   -3.55861774    0.00000000 
 -100.00   -100.00      5.00   -5.21414232    0.00000000 
 -100.00    -50.00      5.00   -7.52562918    0.00000000 
 -100.00      0.00      5.00  -10.63598938    0.00000000 
 -100.00     50.00      5.00  -14.58043257    0.00000000 
 -100.00    100.00      5.00  -19.14826847    0.00000000 
 -100.00    150.00      5.00  -23.77514800    0.00000000 
 -100.00    200.00      5.00  -27.61043949    0.00000000 
 -100.00    250.00      5.00  -29.80262283    0.00000000 
 -100.00    300.00      5.00  -29.82967287    0.00000000 
 -100.00    350.00      5.00  -27.68661577    0.00000000 
 -100.00    400.00      5.00  -23.88831231    0.00000000 
 -100.00    450.00      5.00  -19.28230467    0.00000000 
 -100.00    500.00      5.00  -14.71584822    0.00000000 
 -100.00    550.00      5.00  -10.75363295    0.00000000 
 -100.00    600.00      5.00   -7.61309005    0.00000000 
 -100.00    650.00      5.00   -5.26838498    0.00000000 
 -100.00    700.00      5.00   -3.58364146    0.00000000 
 -100.00    750.00      5.00   -2.40161714    0.00000000 
 -100.00    800.00      5.00   -1.58423698    0.00000000 
 -100.00    850.00      5.00   -1.02394126    0.00000000 
 -100.00    900.00      5.00   -0.64200911    0.00000000 
 -100.00    950.00      5.00   -0.38277798    0.00000000 
 -100.00   1000.00      5.00   -0.20763009    0.00000000 
 -100.00   1050.00      5.00   -0.09003479    0.00000000 
 -100.00   1100.00      5.00   -0.01184161    0.00000000 
 -100.00   1150.00      5.00    0.03935783    0.00000000 
 -100.00   1200.00      5.00    0.07205803    0.00000000 
  -50.00   -200.00      5.00   -1.33383476    0.00000000 
  -50.00   -150.00      5.00   -2.36304697    0.00000000 
  -50.00   -100.00      5.00   -3.98641078    0.00000000 
  -50.00    -50.00      5.00   -6.49976762    0.00000000 
  -50.00      0.00      5.00  -10.26945977    0.00000000 
  -50.00     50.00      5.00  -15.61780719    0.00000000 
  -50.00    100.00      5.00  -22.52958987    0.00000000 
  -50.00    150.00      5.00  -30.25621318    0.00000000 
  -50.00    200.00      5.00  -37.25597748    0.00000000 
  -50.00    250.00      5.00  -41.80249197    0.00000000 
  -50.00    300.00      5.00  -42.75094835    0.00000000 
  -50.00    350.00      5.00  -39.89741998    0.00000000 
  -50.00    400.00      5.00  -34.05083211    0.00000000 
  -50.00    450.00      5.00  -26.79666682    0.00000000 
  -50.00    500.00      5.00  -19.76531473    0.00000000 
  -50.00    550.00      5.00  -13.93295166    0.00000000 
  -50.00    600.00      5.00   -9.54320161    0.00000000 
  -50.00    650.00      5.00   -6.42393492    0.00000000 
  -50.00    700.00      5.00   -4.27781920    0.00000000 
  -50.00    750.00      5.00   -2.82596127    0.00000000 
  -50.00    800.00      5.00   -1.85137190    0.00000000 
  -50.00    850.00      5.00   -1.19885980    0.00000000 
  -50.00    900.00      5.00   -0.76198283    0.00000000 
  -50.00    950.00      5.00   -0.46922577    0.00000000 
  -50.00   1000.00      5.00   -0.27296488    0.00000000 
  -50.00   1050.00      5.00   -0.14155142    0.00000000 
  -50.00   1100.00      5.00   -0.05391121    0.00000000 
  -50.00   1150.00      5.00    0.00404943    0.00000000 
  -50.00   1200.00      5.00    0.04180857    0.00000000 
    0.00   -200.00      5.00    0.33561884    0.00000000 
    0.00   -150.00      5.00   -0.26854287    0.00000000 
    0.00   -100.00      5.00   -1.44375036    0.00000000 
    0.00    -50.00      5.00   -3.62380247    0.00000000 
    0.00      0.00      5.00   -7.50541493    0.00000000 
    0.00     50.00      5.00  -14.03936772    0.00000000 
    0.00    100.00      5.00  -24.01002855    0.00000000 
    0.00    150.00      5.00  -36.86473004    0.00000000 
    0.00    200.00      5.00  -49.80985038    0.00000000 
    0.00    250.00      5.00  -59.20392647    0.00000000 
    0.00    300.00      5.00  -62.62726498    0.00000000 
    0.00    350.00      5.00  -59.27251886    0.00000000 
    0.00    400.00      5.00  -50.12711454    0.00000000 
    0.00    450.00      5.00  -38.23152776    0.00000000 
    0.00    500.00      5.00  -27.02512236    0.00000000 
    0.00    550.00      5.00  -18.26668562    0.00000000 
    0.00    600.00      5.00  -12.07561275    0.00000000 
    0.00    650.00      5.00   -7.91095355    0.00000000 
    0.00    700.00      5.00   -5.17049517    0.00000000 
    0.00    750.00      5.00   -3.38037212    0.00000000 
